Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:41020002


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
41020002;2;01/06/1968;;1;1;675,6;575,1;597,21;11;14;1;1;1;;0;608,6;601,9;608,6;608,6;615,3;608,6;615,3;615,3;615,3;608,6;675,6;595,2;601,9;575,1;575,1;575,1;575,1;575,1;575,1;575,1;575,1;575,1;575,1;581,8;595,2;608,6;608,6;608,6;608,6;575,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1968;;1;1;648,8;555;631,294;19;21;1;1;1;;0;628,7;608,6;635,4;635,4;635,4;628,7;628,7;628,7;628,7;642,1;642,1;642,1;642,1;642,1;642,1;635,4;642,1;635,4;648,8;628,7;555;615,3;648,8;635,4;642,1;648,8;648,8;561,7;622;642,1;648,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1968;;1;1;648,8;588,5;628,268;29;26;1;1;1;;0;595,2;628,7;628,7;595,2;642,1;622;622;628,7;628,7;622;601,9;622;628,7;628,7;628,7;635,4;635,4;635,4;635,4;642,1;642,1;642,1;642,1;642,1;635,4;588,5;622;635,4;648,8;635,4;635,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1968;;1;1;695,8;484,9;629,727;27;15;1;1;1;;0;622;635,4;635,4;635,4;635,4;622;608,6;548,6;601,9;628,7;628,7;622;615,3;628,7;484,9;628,7;642,1;635,4;628,7;642,1;635,4;608,6;675,6;648,8;648,8;689;695,8;662,2;635,4;662,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1968;;1;1;675,6;561,7;642,748;9;3;1;1;1;;0;642,1;635,4;561,7;648,8;655,5;635,4;662,2;662,2;675,6;635,4;648,8;655,5;588,5;648,8;662,2;675,6;662,2;642,1;635,4;595,2;648,8;662,2;662,2;662,2;648,8;635,4;588,5;642,1;642,1;642,1;662,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1968;;1;1;917,6;542,2;603,073;8;30;1;1;1;;0;642,1;581,8;555;595,2;601,9;622;622;917,6;648,8;568,4;595,2;595,2;601,9;601,9;595,2;601,9;561,7;608,6;588,5;595,2;595,2;581,8;581,8;548,6;568,4;581,8;581,8;608,6;601,9;542,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1968;;1;1;588,5;478,8;520,658;3;15;1;1;1;;0;575,1;581,8;588,5;535,8;523;510,2;503,8;491;542,2;497,4;503,8;523;523;503,8;478,8;510,2;529,4;510,2;523;516,6;529,4;497,4;510,2;510,2;503,8;529,4;516,6;535,8;497,4;510,2;529,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1969;;1;1;575,1;448,3;517,745;7;27;1;1;1;;0;523;535,8;548,6;542,2;529,4;555;575,1;568,4;510,2;548,6;516,6;523;542,2;523;523;516,6;542,2;555;510,2;510,2;523;529,4;510,2;484,9;466,6;454,4;448,3;523;484,9;466,6;460,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1969;;1;1;491;412;449,196;16;26;1;1;1;;0;442,2;448,3;460,5;484,9;466,6;448,3;436,1;430;442,2;448,3;460,5;466,6;454,4;466,6;460,5;491;460,5;454,4;442,2;442,2;460,5;454,4;436,1;424;424;412;418;442,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
41020002;2;01/03/1969;;1;1;484,9;394;443,042;27;10;1;1;1;;0;454,4;436,1;424;436,1;442,2;448,3;424;430;400;394;430;442,2;442,2;442,2;436,1;424;430;466,6;472,7;478,8;466,6;442,2;424;418;460,5;466,6;484,9;466,6;466,6;454,4;430;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1969;;1;1;454,4;424;432,857;1;13;1;1;1;;0;454,4;436,1;436,1;436,1;430;442,2;430;436,1;442,2;430;430;430;424;430;430;430;436,1;430;430;430;430;436,1;436,1;430;442,2;430;424;430;424;430;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1969;;1;1;460,5;424;434,729;7;18;1;1;1;;0;430;430;430;430;442,2;442,2;460,5;436,1;442,2;430;430;436,1;442,2;436,1;430;430;436,1;424;424;436,1;436,1;436,1;436,1;430;436,1;430;430;430;430;448,3;436,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1969;;1;1;695,8;430;551,167;30;1;1;1;1;;0;430;430;430;436,1;436,1;442,2;497,4;442,2;491;529,4;588,5;575,1;555;568,4;460,5;568,4;615,3;622;615,3;635,4;622;484,9;491;548,6;668,9;655,5;662,2;662,2;675,6;695,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1969;;1;1;763,9;675,6;716,881;29;2;1;1;1;;0;689;675,6;689;689;702,6;675,6;675,6;695,8;689;702,6;709,4;709,4;736,6;702,6;702,6;709,4;723;723;716,2;729,8;736,6;736,6;729,8;736,6;736,6;736,6;729,8;757;763,9;757;757;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1969;;1;1;770,8;478,8;619,197;1;31;1;1;1;;0;770,8;743,4;743,4;757;750,2;702,6;695,8;682,3;675,6;601,9;655,5;588,5;601,9;628,7;628,7;622;568,4;581,8;581,8;581,8;555;555;529,4;491;561,7;575,1;575,1;568,4;588,5;555;478,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1969;;1;1;635,4;478,8;564,2;30;21;1;1;1;;0;575,1;575,1;601,9;608,6;608,6;555;497,4;561,7;595,2;588,5;581,8;595,2;595,2;548,6;535,8;542,2;555;529,4;575,1;555;478,8;523;542,2;542,2;581,8;568,4;568,4;510,2;595,2;635,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1969;;1;1;723;400;565,868;3;30;1;1;1;;0;668,9;695,8;723;642,1;542,2;675,6;655,5;682,3;668,9;635,4;655,5;503,8;588,5;588,5;581,8;581,8;535,8;568,4;523;535,8;542,2;575,1;575,1;561,7;466,6;436,1;448,3;412;436,1;400;436,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1969;;1;1;454,4;280,2;380,683;4;15;1;1;1;;0;424;364,2;436,1;454,4;400;382;352,6;352,6;358,4;329,4;346,8;394;406;394;280,2;285,5;346,8;329,4;370;346,8;388;418;412;448,3;430;406;412;406;406;341;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1969;;1;1;400;202,2;305,716;23;28;1;1;1;;0;352,6;329,4;341;274,9;290,8;312;249,8;312;335,2;346,8;329,4;306,7;285,5;226,8;296,1;301,4;290,8;290,8;306,7;301,4;306,7;364,2;400;341;209,4;317,8;312;202,2;290,8;335,2;317,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1970;;1;1;1289;209,4;388,429;31;11;1;1;1;;0;269,6;296,1;335,2;296,1;364,2;341;317,8;312;335,2;312;209,4;264,3;264,3;280,2;323,6;306,7;269,6;226,8;269,6;259;285,5;269,6;269,6;290,8;264,3;317,8;642,1;791,5;763,9;1004,5;1289;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1970;;1;1;1182,7;491;787,786;1;22;1;1;1;;0;1182,7;1138,9;989,9;982,6;917,6;1071,4;1153,5;1071,4;1160,8;953,6;847;662,2;588,5;628,7;535,8;555;588,5;581,8;601,9;622;723;491;648,8;635,4;622;548,6;757;798,4;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
41020002;2;01/03/1970;;1;1;953,6;346,8;681,148;13;8;1;1;1;;0;702,6;896;882;910,4;812,2;757;723;346,8;358,4;466,6;608,6;882;953,6;805,3;615,3;655,5;689;695,8;702,6;695,8;716,2;675,6;723;548,6;601,9;628,7;555;642,1;615,3;635,4;615,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1970;;1;1;812,2;510,2;611,773;11;4;1;1;1;;0;588,5;588,5;588,5;510,2;516,6;548,6;535,8;542,2;608,6;784,6;812,2;791,5;709,4;662,2;642,1;581,8;648,8;655,5;662,2;668,9;635,4;628,7;575,1;575,1;555;516,6;542,2;561,7;555;561,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1970;;1;1;555;460,5;525,987;5;24;1;1;1;;0;548,6;535,8;529,4;548,6;555;548,6;555;555;548,6;516,6;542,2;548,6;542,2;555;555;542,2;503,8;529,4;529,4;510,2;484,9;503,8;491;460,5;510,2;503,8;510,2;466,6;529,4;529,4;516,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1970;;1;1;575,1;460,5;526,777;26;7;1;1;1;;0;510,2;542,2;548,6;548,6;542,2;523;460,5;503,8;535,8;523;529,4;535,8;516,6;523;516,6;542,2;535,8;516,6;510,2;516,6;460,5;523;523;542,2;542,2;575,1;561,7;491;542,2;561,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1970;;1;1;588,5;460,5;546,706;14;19;1;1;1;;0;568,4;548,6;535,8;561,7;484,9;523;561,7;548,6;575,1;568,4;581,8;575,1;516,6;588,5;516,6;535,8;548,6;575,1;460,5;561,7;575,1;568,4;548,6;555;548,6;478,8;548,6;548,6;523;561,7;555;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1970;;1;1;784,6;484,9;706,581;31;2;1;1;1;;0;548,6;484,9;548,6;608,6;648,8;695,8;689;682,3;668,9;689;709,4;757;757;736,6;750,2;668,9;723;743,4;757;729,8;743,4;750,2;743,4;743,4;770,8;757;757;743,4;757;757;784,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1970;;1;1;882;695,8;833,167;1;20;1;1;1;;0;882;868;847;854;854;868;854;868;861;868;868;833;812,2;833;840;854;770,8;819,1;812,2;695,8;805,3;840;840;833;826;826;798,4;826;826;812,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1970;;1;1;854;642,1;806,158;2;18;1;1;1;;0;840;854;847;812,2;826;840;840;826;826;819,1;736,6;812,2;847;826;819,1;833;840;642,1;812,2;826;826;854;833;791,5;716,2;763,9;763,9;763,9;743,4;805,3;805,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1970;;1;1;847;581,8;741,767;6;22;1;1;1;;0;662,2;723;770,8;826;833;847;812,2;716,2;750,2;791,5;757;695,8;750,2;729,8;635,4;757;770,8;819,1;791,5;777,7;770,8;581,8;675,6;743,4;709,4;702,6;777,7;770,8;582,4;722,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1970;;1;1;808;492,8;579,565;30;25;1;1;1;;0;654,6;547,2;547,2;533,6;526,8;520;513,2;506,4;575,3;561,1;568,2;561,1;568,2;582,4;589,5;603,7;554;575,3;561,1;540,4;540,4;596,6;540,4;506,4;492,8;561,1;603,7;714,4;714,4;808;699;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1971;;1;1;856;654,6;743,968;14;1;1;1;1;;0;654,6;654,6;654,6;706,7;684,2;722,1;729,8;714,4;699;669,4;722,1;816;832;856;832;752,9;722,1;699;760,6;745,2;752,9;768,3;676,8;699;706,7;808;784;776;856;824;784;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1971;;1;1;920;561,1;808,707;10;28;1;1;1;;0;832;872;856;912;848;848;840;896;912;920;896;832;832;864;856;880;880;872;784;800;699;684,2;684,2;714,4;737,5;691,6;639,8;561,1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
41020002;2;01/03/1971;;1;1;722,1;285,5;453,629;3;28;1;1;1;;0;654,6;676,8;722,1;654,6;639,8;639,8;625;617,9;625;610,8;610,8;373;373;313,3;373;373;391;421;373;361;318,6;339,8;385;367;313,3;318,6;318,6;285,5;318,6;339,8;329,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1971;;1;1;625;210,6;281,837;2;18;1;1;1;;0;350,4;625;318,6;318,6;308;313,3;339,8;308;214,4;234,3;214,4;246,6;246,6;281;263;263;238,4;210,6;250,7;238,4;218,2;258,9;281;308;214,4;263;263;290;285,5;290;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1971;;1;1;499,6;167;272,913;20;23;1;1;1;;0;242,5;214,4;238,4;258,9;234,3;254,8;234,3;203;187,8;210,6;195,4;214,4;238,4;254,8;272;191,6;254,8;318,6;453,5;499,6;486;486;167;191,6;299;299;350,4;318,6;299;177,2;214,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1971;;1;1;272;93,8;146,597;2;18;1;1;1;;0;222;272;206,8;199,2;184;191,6;177,2;191,6;177,2;127,6;138,8;100,4;98;130,4;124,8;124,8;136;93,8;95,9;98;110;117,2;112,4;117,2;127,6;114,8;107,6;170,4;170,4;160,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1971;;1;1;199,2;114,8;162,252;7;18;1;1;1;;0;150;156,8;167;177,2;184;195,4;199,2;199,2;191,6;170,4;150;163,6;160,2;163,6;163,6;170,4;119,6;114,8;156,8;160,2;153,4;156,8;156,8;133,2;156,8;173,8;163,6;127,6;170,4;170,4;153,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1971;;1;1;313,3;254,8;283,242;19;30;1;1;1;;0;263;285,5;290;294,5;290;294,5;290;281;294,5;294,5;299;290;294,5;294,5;281;299;294,5;299;313,3;267,5;272;267,5;272;263;285,5;281;272;272;258,9;254,8;272;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1971;;1;1;222;61;130,027;5;29;1;1;1;;0;122;122;107,6;117,2;222;222;100,4;133,2;206,8;191,6;107,6;122;117,2;130,4;114,8;133,2;127,6;117,2;133,2;110;130,4;163,6;160,2;144,4;138,8;114,8;98;70,6;61;61;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1971;;1;1;156,8;95,9;111,61;6;12;1;1;1;;0;117,2;130,4;117,2;107,6;133,2;156,8;110;110;102,8;107,6;110;95,9;110;119,6;112,4;100,4;114,8;107,6;102,8;112,4;110;105,2;102,8;105,2;110;105,2;112,4;107,6;105,2;110;107,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1971;;1;1;167;51,2;80,19;24;14;1;1;1;;0;105,2;119,6;122;56,8;72,2;95,9;119,6;93,8;64,2;55,4;56,8;54;59,6;51,2;58,2;64,2;62,6;61;64,2;83,3;70,6;73,8;114,8;167;119,6;83,3;64,2;67,4;64,2;61;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1971;;1;1;520;56,8;103,913;31;12;1;1;1;;0;77;83,3;114,8;65,8;62,6;79,1;65,8;62,6;59,6;59,6;59,6;56,8;59,6;64,2;65,8;62,6;75,4;56,8;62,6;61;59,6;64,2;70,6;73,8;73,8;130,4;147,2;147,2;100,4;479,5;520;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1972;;1;1;896;67,4;267,668;18;3;1;1;1;;0;203;69;67,4;85,4;70,6;87,5;67,4;89,6;117,2;234,3;73,8;114,8;100,4;100,4;177,2;180,6;434;896;427,5;540,4;373;403;195,4;499,6;447;473;506,4;285,5;486;147,2;345,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1972;;1;1;888;156,8;458,172;25;15;1;1;1;;0;242,5;373;427,5;285,5;486;391;258,9;323,9;466,5;385;596,6;554;250,7;308;156,8;226,1;184;173,8;184;210,6;745,2;691,6;776;776;888;691,6;848;768,3;617,9;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
41020002;2;01/03/1972;;1;1;1156;276,5;724,655;4;23;1;1;1;;0;800;737,5;776;1156;986,4;978;699;691,6;776;776;880;596,6;745,2;662;603,7;676,8;669,4;647,2;745,2;554;361;391;276,5;768,3;768,3;784;808;760,6;920;808;662;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1972;;1;1;1316;329,2;724,137;17;4;1;1;1;;0;561,1;554;379;329,2;385;800;969,6;745,2;1054;872;568,2;760,6;1088;1280;1139;1307;1316;1105;936;706,7;582,4;596,6;554;447;421;447;434;440,5;473;473;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1972;;1;1;568,2;434;481,784;7;1;1;1;1;;0;434;460;486;447;473;533,6;568,2;473;447;499,6;492,8;499,6;499,6;513,2;499,6;479,5;460;453,5;466,5;466,5;506,4;499,6;479,5;466,5;460;466,5;466,5;486;479,5;499,6;473;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1972;;1;1;752,9;379;489,91;22;20;1;1;1;;0;486;479,5;486;466,5;479,5;473;466,5;466,5;486;473;460;466,5;473;460;460;479,5;473;453,5;499,6;379;554;752,9;632,4;466,5;473;466,5;492,8;486;533,6;473;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1972;;1;1;473;415;443,871;20;9;1;1;1;;0;440,5;427,5;427,5;434;434;434;427,5;434;415;434;440,5;466,5;434;434;434;440,5;427,5;447;466,5;473;440,5;466,5;440,5;453,5;466,5;466,5;447;453,5;453,5;447;453,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1972;;1;1;684,2;434;498,097;27;15;1;1;1;;0;473;466,5;466,5;479,5;466,5;440,5;473;499,6;492,8;486;479,5;479,5;453,5;453,5;434;460;466,5;466,5;473;453,5;479,5;479,5;520;547,2;547,2;547,2;684,2;568,2;561,1;575,3;568,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/09/1972;;1;1;684,2;554;621,723;10;1;1;1;1;;0;554;596,6;610,8;603,7;610,8;610,8;610,8;617,9;603,7;684,2;603,7;610,8;582,4;575,3;589,5;575,3;568,2;669,4;639,8;654,6;654,6;669,4;625;639,8;654,6;654,6;669,4;654,6;632,4;625;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/10/1972;;1;1;752,9;385;554,403;25;29;1;1;1;;0;499,6;526,8;526,8;589,5;561,1;554;582,4;453,5;554;561,1;526,8;533,6;582,4;499,6;473;547,2;568,2;596,6;513,2;540,4;582,4;561,1;582,4;662;752,9;610,8;582,4;596,6;385;561,1;520;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/11/1972;;1;1;2288;460;877,937;30;18;1;1;1;;0;699;506,4;589,5;684,2;499,6;554;533,6;506,4;540,4;526,8;561,1;800;575,3;473;540,4;520;589,5;460;699;540,4;737,5;1343;1451;1460;1559;1460;1406;1316;1919;2288;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/12/1972;;1;1;2324;421;931,239;2;12;1;1;1;;0;2306;2324;2270;1838;1496;1280;699;610,8;669,4;737,5;776;421;473;506,4;554;440,5;447;460;440,5;499,6;596,6;647,2;639,8;684,2;554;617,9;904;1190;1280;1289;1217;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/01/1973;;1;1;2279;499,6;1157,265;4;21;1;1;1;;0;1721;2126;2225;2279;2279;2189;2225;1766;1397;1397;1164,5;745,2;824;722,1;912;800;676,8;784;729,8;554;499,6;568,2;596,6;729,8;896;896;904;596,6;896;920;856;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/02/1973;;1;1;1361;173,8;896,8;10;28;1;1;1;;0;880;1235;1235;1096,5;1217;1262;1235;1280;1334;1361;1244;1262;1156;1105;1289;936;928;880;856;625;486;434;409;409;281;313,3;187,8;173,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
41020002;2;01/03/1973;;1;1;2452;138,8;1035,258;31;1;1;1;1;;0;138,8;230,2;222;263;242,5;230,2;206,8;281;303,5;290;486;1640;2406;2117;2144;1122;329,2;350,4;308;486;752,9;1079,5;1325;2099;2072;2099;2135;1757;1173;1352;2452;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/04/1973;;1;1;2387,6;447;842,663;1;24;1;1;1;;0;2387,6;2270;1622;1164,5;1020;1028,5;904;466,5;479,5;561,1;936;840;872;856;832;647,2;676,8;654,6;647,2;603,7;706,7;610,8;625;447;460;453,5;639,8;625;625;617,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/05/1973;;1;1;816;318,6;448,5;13;20;1;1;1;;0;699;473;367;367;421;350,4;373;367;434;397;440,5;699;816;625;427,5;625;361;379;409;318,6;409;415;403;409;391;415;434;415;421;427,5;415;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/06/1973;;1;1;506,4;373;417,447;16;10;1;1;1;;0;415;409;409;427,5;397;409;415;434;473;373;421;409;409;427,5;473;506,4;415;397;409;409;421;403;409;403;409;373;409;427,5;440,5;391;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
41020002;2;01/07/1973;;1;1;554;373;437,084;18;20;1;1;1;;0;447;397;403;415;421;453,5;421;421;421;479,5;421;460;397;434;453,5;434;409;554;379;373;415;373;385;415;421;447;506,4;526,8;466,5;460;540,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
41020002;2;01/08/1973;;1;1;699;397;522,626;27;7;1;1;1;;0;486;453,5;421;447;403;409;397;427,5;421;447;582,4;486;533,6;589,5;540,4;603,7;486;526,8;526,8;460;453,5;540,4;568,2;676,8;540,4;617,9;699;617,9;575,3;639,8;625;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
